TransactionID,Month,DayOfWeek,Category,Quantity,SalesAmount,CostPrice,Profit,Discount(%),CustomerType,PaymentMethod
751,April,Thursday,Pulses & Lentils,5,123.81,86.99,36.82,0,Walk-in,Card
472,March,Thursday,Fruits & Vegetables,2,159.74,137.04,22.7,5,Regular,Card
1573,August,Saturday,Personal Care,3,67.64,51.65,15.99,5,Regular,Card
1495,August,Friday,Breakfast Cereals,5,60.86,48.07,12.79,10,Club-More,Cash
1533,August,Monday,Electronics,2,605.46,427.65,177.81,0,Regular,Card
757,April,Wednesday,FMCG Non-Food,3,120.76,97.13,23.63,0,Walk-in,Card
1374,July,Friday,Rice & Grains,3,215.62,173.9,41.72,0,Walk-in,Card
1857,September,Thursday,Household,3,95.27,79.41,15.86,0,Club-More,Card
563,March,Friday,IT Products,5,214.72,179.14,35.58,0,Club-More,Card
1586,August,Tuesday,Pulses & Lentils,5,53.64,39.11,14.53,0,Regular,Cash
289,February,Monday,Fruits & Vegetables,3,70.18,59.49,10.69,5,Regular,Card
196,January,Saturday,Spices & Condiments,1,84.61,66.98,17.63,5,Club-More,Card
664,April,Saturday,Soft Drinks,3,59.95,44.69,15.26,0,Walk-in,Card
521,March,Wednesday,Beverages,1,88.99,77.08,11.91,10,Walk-in,Card
130,January,Tuesday,Ice Cream,2,129.97,94.23,35.74,0,Walk-in,Wallet
289,February,Saturday,Organic Foods,2,45.46,40.55,4.91,0,Regular,Cash
1338,July,Sunday,Chilled & Dairy,4,139.59,115.22,24.37,0,Regular,Card
1312,July,Friday,Snacks,5,79.74,70.42,9.32,10,Walk-in,Cash
310,February,Saturday,Luggage,1,23.78,18.52,5.26,5,Regular,Card
783,April,Friday,Jewellery & Accessories,4,967.11,731.54,235.57,0,Walk-in,Cash
1560,August,Sunday,Confectionery,4,58.1,47.36,10.74,0,Club-More,Card
1655,September,Thursday,FMCG Non-Food,2,114.59,98.7,15.89,0,Club-More,Card
189,January,Tuesday,Tobacco & Accessories,5,75.01,53.71,21.3,0,Regular,Card
18,January,Sunday,IT Products,3,48.73,39.02,9.71,0,Regular,Cash
1174,June,Saturday,FMCG Food,1,70.22,61.08,9.14,0,Regular,Cash
1155,June,Thursday,Baby Products,5,150.8,130.94,19.86,0,Club-More,Card
4,January,Thursday,Soft Drinks,2,49.16,35.03,14.13,0,Regular,Cash
501,March,Sunday,Snacks,3,107.81,96.82,10.99,0,Regular,Cash
767,April,Sunday,Personal Care,5,80.87,71.67,9.2,5,Club-More,Cash
44,January,Wednesday,Gift Items,4,43.08,31.25,11.83,0,Regular,Card
586,March,Thursday,Bakery,5,150.89,112.92,37.97,0,Regular,Card
1406,July,Thursday,FMCG Food,1,151.18,106.67,44.51,0,Club-More,Card
543,March,Thursday,Gift Items,2,170.81,124.87,45.94,0,Club-More,Card
257,February,Thursday,Electronics,3,1015.34,889.1,126.24,0,Walk-in,Cash
1336,July,Tuesday,Frozen Foods,1,26.18,23.18,3.0,0,Club-More,Card
734,April,Sunday,Dry Fruits & Nuts,1,32.24,26.45,5.79,10,Walk-in,Card
1565,August,Monday,Ice Cream,5,95.83,85.61,10.22,0,Regular,Cash
1286,July,Thursday,Garments,1,47.87,39.11,8.76,10,Walk-in,Cash
140,January,Friday,Biscuits & Cookies,5,85.59,66.13,19.46,0,Regular,Card
1524,August,Thursday,Cleaning Supplies,1,155.6,121.89,33.71,0,Regular,Card
956,May,Sunday,Rice & Grains,5,51.53,45.98,5.55,0,Regular,Wallet
411,March,Monday,Kitchenware,1,72.0,52.1,19.9,5,Regular,Cash
252,February,Saturday,Fruits & Vegetables,2,70.75,59.63,11.12,0,Regular,Card
1124,June,Thursday,Soft Drinks,1,107.16,85.03,22.13,0,Walk-in,Card
1030,June,Monday,Beverages,1,140.66,114.97,25.69,5,Regular,Wallet
1170,June,Sunday,Cleaning Supplies,2,74.17,56.72,17.45,0,Regular,Wallet
1709,September,Saturday,Stationery,3,48.39,38.96,9.43,5,Club-More,Card
1251,July,Tuesday,Personal Care,3,81.79,69.67,12.12,10,Regular,Cash
1117,June,Friday,IT Products,5,40.91,29.14,11.77,5,Regular,Wallet
1760,September,Thursday,Imitation Jewelry,3,103.96,82.13,21.83,0,Regular,Card
470,March,Monday,Dry Fruits & Nuts,4,104.62,83.29,21.33,0,Regular,Wallet
299,February,Monday,Butchery,4,91.02,76.18,14.84,0,Walk-in,Wallet
79,January,Saturday,Roastery,3,78.56,57.32,21.24,10,Club-More,Cash
824,May,Monday,Garments,4,32.5,22.96,9.54,0,Club-More,Card
1797,September,Friday,Chilled & Dairy,3,76.08,61.61,14.47,0,Regular,Cash
169,January,Saturday,Luggage,4,116.96,88.84,28.12,10,Regular,Cash
1614,August,Wednesday,Butchery,3,103.43,89.47,13.96,0,Regular,Card
1207,July,Friday,Confectionery,3,21.0,15.45,5.55,5,Regular,Cash
1200,July,Wednesday,Bakery,4,55.76,49.62,6.14,10,Regular,Cash
937,May,Tuesday,FMCG Food,5,147.69,129.99,17.7,0,Club-More,Card
1253,July,Thursday,Deli & Ready Meals,3,93.37,66.12,27.25,0,Walk-in,Card
1708,September,Monday,Cleaning Supplies,4,68.9,52.57,16.33,0,Regular,Card
807,April,Saturday,Imitation Jewelry,3,89.42,74.8,14.62,15,Walk-in,Card
64,January,Saturday,Snacks,3,69.51,60.07,9.44,0,Club-More,Cash
298,February,Friday,Roastery,4,22.89,19.72,3.17,0,Regular,Cash
121,January,Tuesday,Butchery,5,122.91,102.11,20.8,0,Regular,Wallet
589,March,Friday,Spices & Condiments,2,142.89,101.59,41.3,0,Regular,Card
670,April,Monday,Organic Foods,2,38.52,28.56,9.96,0,Regular,Card
1845,September,Tuesday,IT Products,1,50.8,38.42,12.38,5,Regular,Cash
1118,June,Wednesday,Snacks,3,108.42,77.91,30.51,0,Regular,Cash
483,March,Friday,Confectionery,5,72.26,52.25,20.01,0,Club-More,Card
379,February,Tuesday,Confectionery,2,80.5,66.22,14.28,5,Regular,Card
1370,July,Monday,Butchery,5,81.05,68.41,12.64,0,Regular,Cash
1350,July,Wednesday,Seasonal Products,2,57.76,50.57,7.19,0,Club-More,Card
1506,August,Wednesday,Oils & Ghee,3,103.01,83.67,19.34,0,Walk-in,Card
1652,September,Saturday,Electronics,1,311.47,243.21,68.26,0,Walk-in,Card
717,April,Sunday,Medicine,4,79.27,65.67,13.6,0,Regular,Card
709,April,Saturday,Fish,4,74.36,54.0,20.36,10,Walk-in,Card
604,April,Friday,Rice & Grains,5,112.49,83.05,29.44,0,Regular,Cash
741,April,Thursday,Home Furnishing,2,56.17,46.85,9.32,0,Club-More,Cash
1379,July,Monday,Deli & Ready Meals,5,54.65,38.36,16.29,0,Regular,Cash
1754,September,Thursday,Fruits & Vegetables,5,29.53,26.19,3.34,5,Club-More,Card
1807,September,Tuesday,Gift Items,1,90.6,79.19,11.41,10,Regular,Cash
204,January,Wednesday,Oils & Ghee,2,78.6,68.86,9.74,0,Club-More,Card
1500,August,Thursday,Luggage,1,57.23,49.48,7.75,0,Club-More,Card
452,March,Thursday,Fish,4,62.68,46.79,15.89,5,Club-More,Card
163,January,Sunday,Footwear,4,45.76,39.03,6.73,5,Club-More,Card
1377,July,Tuesday,FMCG Food,4,123.74,105.13,18.61,0,Regular,Cash
1024,June,Tuesday,Fish,2,84.95,63.42,21.53,0,Club-More,Card
1655,September,Tuesday,Home Appliance,4,333.74,256.02,77.72,0,Regular,Card
661,April,Sunday,Spices & Condiments,2,43.58,31.41,12.17,0,Walk-in,Cash
742,April,Thursday,Baby Products,4,99.0,75.66,23.34,10,Club-More,Cash
283,February,Saturday,Ice Cream,1,67.09,52.16,14.93,0,Regular,Cash
229,February,Saturday,Luggage,4,98.02,73.34,24.68,0,Walk-in,Wallet
1352,July,Thursday,Medicine,5,43.58,36.17,7.41,0,Regular,Cash
924,May,Friday,Pet Care,4,138.15,115.83,22.32,0,Regular,Cash
429,March,Friday,Beverages,4,133.61,111.53,22.08,10,Regular,Card
157,January,Saturday,Beverages,1,106.42,80.57,25.85,0,Club-More,Cash
1584,August,Thursday,Health & Beauty,4,46.0,35.75,10.25,0,Regular,Cash
1368,July,Tuesday,Organic Foods,2,59.89,44.5,15.39,0,Regular,Wallet
389,February,Monday,Beverages,3,67.96,56.39,11.57,0,Walk-in,Card
1107,June,Friday,Soft Drinks,3,140.11,116.36,23.75,0,Regular,Card
274,February,Saturday,Imitation Jewelry,5,101.67,84.02,17.65,0,Regular,Cash
164,January,Thursday,Stationery Premium,1,38.58,33.74,4.84,0,Regular,Cash
1795,September,Tuesday,Watch & Accessories,4,79.79,57.62,22.17,5,Club-More,Cash
66,January,Sunday,Footwear,4,97.17,69.97,27.2,0,Walk-in,Cash
268,February,Tuesday,Frozen Foods,1,47.7,40.51,7.19,0,Walk-in,Cash
1448,August,Tuesday,Home Furnishing,3,68.17,60.44,7.73,0,Walk-in,Wallet
358,February,Tuesday,Water & Juices,5,58.61,50.45,8.16,15,Club-More,Card
870,May,Wednesday,Canned Foods,5,175.34,133.33,42.01,0,Walk-in,Card
1425,August,Sunday,Biscuits & Cookies,4,48.26,36.07,12.19,0,Regular,Card
797,April,Sunday,FMCG Food,4,20.39,15.94,4.45,0,Walk-in,Card
1689,September,Monday,Roastery,5,100.77,82.83,17.94,5,Regular,Card
553,March,Wednesday,Butchery,2,100.22,85.43,14.79,0,Regular,Card
522,March,Sunday,Rice & Grains,4,42.63,36.88,5.75,0,Regular,Cash
1644,September,Friday,Ice Cream,4,73.17,62.35,10.82,5,Club-More,Cash
814,May,Tuesday,Seasonal Products,2,42.82,34.14,8.68,5,Club-More,Card
1421,August,Friday,Biscuits & Cookies,4,48.38,42.04,6.34,5,Regular,Card
410,March,Monday,Gift Items,1,62.14,48.17,13.97,10,Regular,Card
1860,September,Wednesday,Watch & Accessories,5,90.26,63.93,26.33,0,Walk-in,Wallet
1088,June,Wednesday,Frozen Foods,4,47.24,35.56,11.68,5,Club-More,Wallet
678,April,Friday,Tobacco & Accessories,1,47.28,39.22,8.06,10,Regular,Card
1499,August,Friday,FMCG Food,1,76.68,58.75,17.93,0,Regular,Card
1517,August,Sunday,Chilled & Dairy,3,121.54,101.13,20.41,5,Regular,Card
982,May,Tuesday,Rice & Grains,2,90.05,66.4,23.65,0,Regular,Card
541,March,Sunday,FMCG Non-Food,2,55.51,48.43,7.08,0,Regular,Card
577,March,Wednesday,Garments,2,77.78,67.38,10.4,0,Regular,Card
962,May,Sunday,Spices & Condiments,1,99.03,82.9,16.13,0,Club-More,Card
1476,August,Monday,Bakery,1,127.75,93.31,34.44,0,Walk-in,Cash
1079,June,Saturday,Rice & Grains,2,40.46,31.23,9.23,5,Club-More,Wallet
1395,July,Friday,Pet Care,5,96.02,83.57,12.45,5,Club-More,Card
396,February,Wednesday,Watch & Accessories,5,82.91,70.14,12.77,5,Club-More,Cash
1860,September,Saturday,Organic Foods,5,106.83,91.48,15.35,5,Regular,Card
1496,August,Wednesday,Spices & Condiments,1,105.57,89.05,16.52,10,Walk-in,Card
1004,June,Wednesday,Beverages,5,123.19,95.44,27.75,10,Regular,Cash
1709,September,Wednesday,Beverages,3,84.46,73.87,10.59,15,Regular,Card
972,May,Saturday,Home Furnishing,4,80.98,58.62,22.36,0,Club-More,Cash
184,January,Sunday,Organic Foods,3,70.36,56.05,14.31,0,Regular,Cash
38,January,Saturday,Footwear,3,45.74,38.38,7.36,0,Club-More,Card
998,June,Thursday,Breakfast Cereals,2,117.63,102.17,15.46,15,Club-More,Card
916,May,Thursday,Bakery,5,73.98,54.65,19.33,0,Regular,Cash
5,January,Friday,Medicine,5,89.84,77.85,11.99,0,Walk-in,Cash
1174,June,Tuesday,Jewellery & Accessories,5,224.83,185.45,39.38,0,Regular,Wallet
1806,September,Sunday,Ice Cream,3,78.76,69.32,9.44,0,Club-More,Card
345,February,Sunday,FMCG Non-Food,1,114.8,83.99,30.81,0,Walk-in,Cash
283,February,Thursday,Stationery Premium,2,77.0,59.19,17.81,0,Regular,Cash
892,May,Tuesday,Health & Beauty,4,64.55,55.79,8.76,10,Regular,Wallet
1505,August,Wednesday,Kitchenware,5,87.6,76.18,11.42,0,Club-More,Cash
1038,June,Wednesday,Chilled & Dairy,2,90.88,74.18,16.7,5,Regular,Cash
203,January,Tuesday,Luggage,5,70.01,60.71,9.3,0,Club-More,Cash
23,January,Wednesday,Toys & Sports,2,50.02,42.24,7.78,5,Regular,Card
1449,August,Friday,Confectionery,4,50.67,42.27,8.4,5,Regular,Cash
1294,July,Sunday,Household,4,62.17,53.49,8.68,0,Club-More,Cash
914,May,Saturday,Deli & Ready Meals,5,63.3,52.92,10.38,0,Club-More,Cash
81,January,Saturday,Medicine,2,52.0,46.1,5.9,0,Club-More,Wallet
496,March,Thursday,FMCG Food,5,107.4,96.04,11.36,0,Regular,Cash
1708,September,Wednesday,Soft Drinks,2,74.69,55.42,19.27,0,Regular,Card
984,May,Wednesday,Biscuits & Cookies,5,46.06,34.99,11.07,10,Walk-in,Cash
1189,July,Wednesday,Roastery,3,108.72,97.7,11.02,10,Regular,Card
1318,July,Saturday,Organic Foods,1,79.16,57.17,21.99,5,Club-More,Card
1046,June,Wednesday,Butchery,2,126.17,113.28,12.89,10,Regular,Card
1312,July,Saturday,Jewellery & Accessories,1,709.39,633.19,76.2,15,Regular,Wallet
792,April,Thursday,Beverages,5,106.41,86.21,20.2,15,Club-More,Card
1747,September,Sunday,Breakfast Cereals,4,190.64,147.25,43.39,0,Regular,Card
1562,August,Sunday,Chilled & Dairy,3,169.89,148.15,21.74,0,Club-More,Card
858,May,Friday,Canned Foods,5,77.68,66.68,11.0,5,Regular,Cash
475,March,Sunday,Snacks,3,45.26,36.46,8.8,5,Walk-in,Wallet
1000,June,Friday,Footwear,2,270.69,229.43,41.26,0,Regular,Cash
868,May,Monday,Butchery,4,177.2,146.48,30.72,0,Regular,Cash
1072,June,Tuesday,Baby Products,2,52.15,37.53,14.62,10,Regular,Wallet
1188,July,Monday,Toys & Sports,2,67.76,52.92,14.84,0,Regular,Cash
1579,August,Tuesday,Pet Care,5,31.06,23.08,7.98,10,Club-More,Cash
509,March,Thursday,IT Products,1,94.1,81.9,12.2,5,Regular,Cash
287,February,Wednesday,Biscuits & Cookies,2,34.73,27.2,7.53,0,Regular,Card
1804,September,Thursday,Luggage,1,124.1,105.83,18.27,5,Regular,Cash
849,May,Saturday,Spices & Condiments,1,54.39,42.81,11.58,15,Club-More,Cash
1533,August,Tuesday,Stationery,3,75.93,62.58,13.35,10,Club-More,Card
1104,June,Monday,Home Furnishing,3,55.3,49.72,5.58,10,Regular,Card
1440,August,Thursday,Luggage,4,81.58,67.35,14.23,10,Club-More,Card
1394,July,Monday,Pulses & Lentils,2,67.11,57.46,9.65,0,Regular,Card
936,May,Monday,Rice & Grains,5,63.46,49.71,13.75,0,Regular,Card
458,March,Friday,Kitchenware,4,121.88,99.85,22.03,0,Regular,Card
655,April,Friday,Toys & Sports,3,104.81,80.95,23.86,5,Club-More,Card
455,March,Tuesday,Home Appliance,1,609.59,498.01,111.58,0,Club-More,Cash
722,April,Sunday,Garments,2,86.32,76.61,9.71,5,Club-More,Cash
578,March,Monday,Breakfast Cereals,2,88.07,79.22,8.85,15,Walk-in,Cash
592,March,Monday,Soft Drinks,5,27.01,23.66,3.35,0,Walk-in,Cash
1734,September,Saturday,Breakfast Cereals,3,58.17,46.08,12.09,0,Regular,Cash
1205,July,Tuesday,Chilled & Dairy,2,44.86,40.12,4.74,0,Club-More,Cash
205,January,Tuesday,Home Appliance,2,405.66,339.36,66.3,0,Club-More,Wallet
262,February,Friday,Dry Fruits & Nuts,2,56.41,50.05,6.36,0,Regular,Cash
197,January,Thursday,Home Furnishing,3,29.28,25.7,3.58,5,Regular,Cash
1139,June,Tuesday,Frozen Foods,1,76.23,65.89,10.34,0,Club-More,Cash
1315,July,Tuesday,Ice Cream,5,86.38,67.82,18.56,0,Walk-in,Cash
650,April,Thursday,Oils & Ghee,4,93.84,81.7,12.14,5,Walk-in,Cash
183,January,Friday,Spices & Condiments,5,42.66,35.09,7.57,0,Club-More,Card
95,January,Saturday,Organic Foods,4,56.02,44.48,11.54,0,Regular,Card
971,May,Friday,Soft Drinks,4,24.58,18.1,6.48,5,Regular,Card
1082,June,Monday,FMCG Non-Food,2,58.63,46.2,12.43,0,Regular,Wallet
475,March,Friday,Home Appliance,4,559.78,492.47,67.31,5,Club-More,Wallet
1061,June,Wednesday,Gift Items,5,420.39,330.33,90.06,0,Walk-in,Card
1021,June,Sunday,Personal Care,4,51.83,42.37,9.46,0,Regular,Cash
1378,July,Friday,Canned Foods,2,60.46,50.16,10.3,0,Regular,Card
1342,July,Saturday,Home Furnishing,1,127.25,92.5,34.75,0,Regular,Cash
476,March,Sunday,Garments,3,73.33,65.22,8.11,10,Regular,Card
703,April,Wednesday,Soft Drinks,3,57.17,41.66,15.51,10,Club-More,Card
575,March,Wednesday,Soft Drinks,1,107.13,95.55,11.58,5,Regular,Cash
1041,June,Sunday,Energy Drinks,2,79.38,70.61,8.77,5,Walk-in,Cash
1491,August,Thursday,Pulses & Lentils,5,45.29,38.64,6.65,0,Regular,Card
1821,September,Monday,Personal Care,5,57.57,50.12,7.45,0,Walk-in,Card
664,April,Tuesday,Stationery,1,70.34,63.28,7.06,0,Regular,Cash
92,January,Saturday,Stationery Premium,5,110.51,90.36,20.15,0,Club-More,Card
339,February,Thursday,Garments,1,109.7,95.22,14.48,15,Regular,Card
333,February,Tuesday,Luggage,3,49.9,43.82,6.08,5,Walk-in,Wallet
1309,July,Thursday,Seasonal Products,4,91.09,75.47,15.62,0,Regular,Card
1018,June,Thursday,Frozen Foods,4,44.44,37.91,6.53,0,Regular,Card
368,February,Friday,IT Products,1,67.88,49.72,18.16,0,Walk-in,Cash
256,February,Monday,Snacks,5,46.39,38.18,8.21,15,Regular,Card
1461,August,Tuesday,Tobacco & Accessories,5,135.93,98.41,37.52,0,Regular,Cash
720,April,Friday,Fruits & Vegetables,2,34.52,29.92,4.6,0,Club-More,Card
1833,September,Tuesday,Rice & Grains,4,87.52,62.23,25.29,0,Club-More,Cash
127,January,Tuesday,Watch & Accessories,3,62.26,49.37,12.89,0,Walk-in,Cash
1458,August,Sunday,Home Appliance,5,521.7,426.15,95.55,0,Walk-in,Cash
970,May,Wednesday,Oils & Ghee,2,68.57,51.43,17.14,0,Regular,Card
1111,June,Friday,Health & Beauty,3,75.92,64.67,11.25,10,Walk-in,Card
7,January,Thursday,Household,3,92.53,67.54,24.99,0,Regular,Card
1745,September,Sunday,Health & Beauty,4,80.15,56.47,23.68,15,Walk-in,Cash
15,January,Saturday,FMCG Non-Food,5,69.04,55.74,13.3,5,Regular,Card
711,April,Thursday,Dry Fruits & Nuts,5,90.15,68.7,21.45,0,Regular,Cash
916,May,Friday,Health & Beauty,4,188.76,148.05,40.71,0,Regular,Card
73,January,Wednesday,Cleaning Supplies,4,22.92,18.99,3.93,5,Regular,Card
33,January,Thursday,IT Products,4,82.98,64.26,18.72,0,Regular,Cash
558,March,Monday,IT Products,2,45.34,33.16,12.18,0,Club-More,Cash
1600,August,Sunday,Toys & Sports,1,172.58,140.68,31.9,15,Regular,Card
1749,September,Wednesday,Breakfast Cereals,5,44.75,39.88,4.87,0,Walk-in,Card
821,May,Tuesday,Breakfast Cereals,5,75.86,66.77,9.09,0,Club-More,Card
758,April,Friday,Fruits & Vegetables,1,73.62,65.77,7.85,5,Walk-in,Card
337,February,Friday,Fruits & Vegetables,1,84.05,72.66,11.39,15,Regular,Cash
652,April,Thursday,Spices & Condiments,2,110.17,96.21,13.96,0,Regular,Card
1335,July,Sunday,Chilled & Dairy,2,135.09,108.07,27.02,5,Club-More,Card
1318,July,Tuesday,Stationery Premium,4,72.45,63.16,9.29,0,Regular,Cash
151,January,Wednesday,Snacks,1,68.83,59.2,9.63,15,Regular,Cash
1658,September,Thursday,Home Furnishing,3,24.56,18.7,5.86,0,Club-More,Cash
912,May,Sunday,Oils & Ghee,2,27.01,23.06,3.95,15,Regular,Card
447,March,Sunday,Pulses & Lentils,3,90.55,63.68,26.87,0,Regular,Card
599,April,Wednesday,Cleaning Supplies,3,85.49,70.86,14.63,0,Regular,Cash
986,May,Saturday,Biscuits & Cookies,1,68.91,49.24,19.67,0,Club-More,Card
651,April,Sunday,Beverages,2,58.64,45.41,13.23,0,Regular,Card
1266,July,Thursday,Personal Care,5,192.85,149.27,43.58,0,Regular,Cash
187,January,Thursday,Household,5,93.58,67.65,25.93,5,Club-More,Wallet
891,May,Wednesday,Toys & Sports,3,77.15,54.7,22.45,5,Club-More,Cash
26,January,Tuesday,Fruits & Vegetables,4,85.59,66.78,18.81,5,Walk-in,Card
1461,August,Saturday,Pulses & Lentils,5,233.32,168.12,65.2,0,Club-More,Cash
1392,July,Friday,Bakery,1,71.68,52.85,18.83,0,Walk-in,Cash
473,March,Saturday,Personal Care,5,85.03,67.86,17.17,0,Regular,Cash
1124,June,Thursday,Canned Foods,5,111.61,80.83,30.78,0,Regular,Cash
1250,July,Friday,Imitation Jewelry,4,66.3,50.08,16.22,0,Regular,Card
1298,July,Saturday,Spices & Condiments,1,102.49,71.89,30.6,0,Walk-in,Card
1074,June,Friday,Fruits & Vegetables,3,37.83,33.91,3.92,5,Regular,Card
1466,August,Tuesday,Personal Care,5,40.6,31.4,9.2,10,Walk-in,Wallet
439,March,Sunday,Personal Care,2,64.19,50.41,13.78,0,Walk-in,Card
1718,September,Wednesday,Watch & Accessories,1,201.86,173.73,28.13,0,Regular,Cash
270,February,Friday,FMCG Food,1,100.1,70.73,29.37,0,Regular,Cash
1287,July,Sunday,Confectionery,2,15.32,13.64,1.68,0,Club-More,Wallet
580,March,Wednesday,Ice Cream,3,132.19,112.18,20.01,0,Walk-in,Cash
1049,June,Thursday,Roastery,5,152.27,127.94,24.33,0,Regular,Cash
1233,July,Wednesday,Breakfast Cereals,4,109.99,96.16,13.83,0,Walk-in,Card
1033,June,Saturday,Breakfast Cereals,4,78.82,60.65,18.17,0,Club-More,Card
900,May,Saturday,Medicine,5,125.3,97.6,27.7,0,Club-More,Cash
97,January,Saturday,Breakfast Cereals,3,63.04,50.33,12.71,0,Club-More,Cash
226,February,Thursday,Fish,2,152.45,130.55,21.9,0,Club-More,Cash
531,March,Thursday,Ice Cream,2,78.13,65.64,12.49,0,Club-More,Card
1321,July,Saturday,Imitation Jewelry,4,52.01,41.42,10.59,0,Club-More,Card
657,April,Monday,Jewellery & Accessories,3,548.44,430.77,117.67,0,Regular,Card
1150,June,Sunday,Pulses & Lentils,4,55.51,44.44,11.07,0,Regular,Cash
681,April,Friday,Water & Juices,1,56.94,44.37,12.57,10,Club-More,Card
565,March,Monday,Kitchenware,3,65.99,58.52,7.47,0,Walk-in,Card
340,February,Friday,Baby Products,3,151.48,125.49,25.99,0,Walk-in,Cash
1113,June,Saturday,Snacks,2,17.95,13.88,4.07,0,Club-More,Wallet
43,January,Friday,Watch & Accessories,2,118.76,105.93,12.83,0,Club-More,Cash
1363,July,Wednesday,Personal Care,5,207.81,184.73,23.08,0,Club-More,Cash
1511,August,Wednesday,Footwear,1,47.04,37.15,9.89,5,Club-More,Card
93,January,Saturday,Biscuits & Cookies,1,52.94,38.96,13.98,5,Walk-in,Cash
860,May,Tuesday,Luggage,2,108.82,87.26,21.56,0,Regular,Cash
1613,August,Thursday,Cleaning Supplies,1,73.4,65.58,7.82,10,Regular,Card
1135,June,Friday,Dry Fruits & Nuts,2,70.11,61.89,8.22,10,Club-More,Card
75,January,Monday,Breakfast Cereals,3,65.19,55.1,10.09,5,Regular,Cash
1233,July,Friday,Baby Products,3,30.54,22.2,8.34,0,Club-More,Card
617,April,Thursday,Energy Drinks,4,64.49,47.43,17.06,15,Club-More,Card
1108,June,Thursday,Biscuits & Cookies,4,57.83,47.77,10.06,0,Club-More,Wallet
611,April,Monday,Oils & Ghee,1,107.15,75.55,31.6,5,Regular,Cash
756,April,Saturday,Health & Beauty,5,121.2,85.55,35.65,10,Walk-in,Wallet
104,January,Monday,Oils & Ghee,3,60.45,44.66,15.79,0,Regular,Card
1416,August,Saturday,Soft Drinks,5,36.23,27.0,9.23,5,Regular,Cash
1159,June,Tuesday,Pet Care,2,82.65,68.29,14.36,15,Walk-in,Cash
1788,September,Tuesday,Household,4,46.97,39.65,7.32,0,Club-More,Card
190,January,Monday,Confectionery,3,46.06,37.92,8.14,0,Club-More,Wallet
239,February,Wednesday,Dry Fruits & Nuts,2,78.69,64.67,14.02,5,Regular,Card
808,May,Tuesday,Ice Cream,4,56.03,47.35,8.68,0,Club-More,Cash
1563,August,Saturday,Baby Products,1,56.42,46.62,9.8,5,Regular,Cash
1608,August,Thursday,Butchery,2,202.02,178.08,23.94,10,Walk-in,Card
1297,July,Monday,Ice Cream,4,195.51,162.55,32.96,0,Regular,Card
1594,August,Tuesday,Organic Foods,1,158.67,112.67,46.0,0,Walk-in,Cash
1040,June,Monday,Kitchenware,3,73.67,54.44,19.23,0,Club-More,Cash
520,March,Wednesday,Electronics,4,195.74,138.22,57.52,10,Regular,Card
1169,June,Wednesday,Watch & Accessories,2,26.12,19.55,6.57,0,Club-More,Cash
998,June,Sunday,Stationery,2,64.33,47.02,17.31,0,Regular,Card
620,April,Saturday,Stationery,3,50.09,41.08,9.01,0,Regular,Card
1633,September,Tuesday,Gift Items,4,11.25,8.74,2.51,0,Club-More,Wallet
1847,September,Monday,Water & Juices,5,70.2,56.96,13.24,0,Walk-in,Card
1794,September,Wednesday,FMCG Food,1,82.2,59.32,22.88,0,Club-More,Card
480,March,Sunday,Household,3,231.11,183.41,47.7,0,Club-More,Card
347,February,Friday,Kitchenware,1,31.82,25.98,5.84,5,Walk-in,Wallet
1142,June,Saturday,Organic Foods,5,40.75,35.69,5.06,5,Regular,Wallet
1290,July,Thursday,FMCG Non-Food,5,87.13,71.52,15.61,10,Regular,Card
